"","address1","lon","lat"
"16509","6201 5 AVENUE 11220",-74.017173,40.638094
"16510","14944 14 AVENUE 11357",-73.8143517,40.7885254
"16511","1411 FOSTER AVE 11230",-73.9635667,40.6340818
"16512","253 FLATBUSH AVENUE 11217",-73.9744316,40.6803252
"16513","352 E 23RD ST 10010",-73.9789878,40.736781
"16514","1882 FULTON ST 11233",-73.924062,40.6787649
"16515","1378 3RD AVE 10075",-73.9578939,40.7739411
"16516","109 WEST 225 STREET 10463",-73.9105098,40.8746378
"16517","9 GRAND CENTRAL TERMINAL 10017",-73.9772294,40.7527262
"16518","346 W 145TH ST 10039",-73.9442717,40.8236178
"16519","21814 JAMAICA AVENUE 11428",-73.736481,40.7177976
"16520","437 MADISON AVENUE 10022",-73.9753735,40.7573566
"16521","231 E 53RD ST 10022",-73.9680153,40.7573404
"16522","730 FLATBUSH AVE 11226",-73.9601139,40.6551098
"16523","1150 AMSTERDAM AVE 10027",-73.9609548,40.8074594
"16524","NA AIRPORT TERMINAL 4 11430",-73.7781391,40.6413111
"16525","1449 2 AVENUE 10021",-73.9569095,40.7712066
"16526","50 WEST  225 STREET 10463",-73.9095805,40.8745338
"16527","2425 BROADWAY 10024",-73.9752417,40.7904902
"16528","448 9 STREET 11215",-73.981502,40.6666111
"16529","2454 E TREMONT AVE 10461",-73.851291,40.842426
"16530","3337 FULTON STREET 11208",-73.8726041,40.6837512
"16531","3310 21ST ST 11106",-73.9327932,40.7646504
"16532","10309 GLENWOOD RD 11236",-73.8976831,40.648391
"16533","136 WILLIAM ST 10038",-74.0063477,40.709193
"16534","504 UTICA AVE 11203",-73.931778,40.6616997
"16535","907 LIVONIA AVENUE 11207",-73.8834528,40.6665136
"16536","25 WEST   32 STREET 10001",-73.986776,40.7479292
"16537","230 EAST   44 STREET 10017",-73.9721395,40.7512764
"16538","234 E 60TH ST 10022",-73.9648423,40.7614452
"16539","5913 71ST AVE 11385",-73.899393,40.700824
"16540","1471 THIRD AVE 10028",-73.954966,40.7769
"16541","207 CYPRESS AVE 11385",-73.9196501,40.7082333
"16542","99 GANSEVOORT ST 10014",-74.0088604,40.7396091
"16543","400 E 82ND ST 10028",-73.9509115,40.7740131
"16544","4771 BROADWAY 10034",-73.9268174,40.8659424
"16545","55 WEST   26 STREET 10010",-73.990914,40.7449595
"16546","4216 WHITE PLAINS ROAD 10466",-73.8567709,40.8938944
"16547","200 WILLOUGHBY AVENUE 11205",-73.9635588,40.691805
"16548","5813 AVENUE T 11234",-73.9184276,40.6155741
"16549","13618 39 AVENUE 11354",-87.853399,42.5106879
"16550","4319 37 STREET 11101",-73.9275075,40.745193
"16551","103-07 NORTHERN BLVD 11368",-73.8653423,40.7578812
"16552","450 LEXINGTON AVENUE 10017",-73.9754426,40.7532668
"16553","1233 SURF AVE 11224",-73.9806536,40.5755557
"16554","2807 CROPSEY AVE 11214",-73.987854,40.5864104
"16555","1217 LEXINGTON AVE 10028",-73.9571289,40.7770858
"16556","279 CHURCH ST 10013",-74.0047206,40.7185999
"16557","300 W 22ND ST 10011",-73.9994754,40.7446826
"16558","800 EAST  225 STREET 10466",-73.857496,40.8865989
"16559","53 ROCKAWAY AVE 11233",-73.9112321,40.6813466
"16560","9217 ROCKAWAY BLVD 11417",-73.8467605,40.6814905
"16561","1073 AVENUE OF THE AMERICAS 10018",-73.985102,40.7542172
"16562","442 3RD AVE 10016",-73.9799174,40.7436811
"16563","123 WEST   39 STREET 10018",-73.9863984,40.7535778
"16564","10915 JAMAICA AVENUE 11418",-73.8385061,40.6962102
"16565","283 BLEECKER STREET 10014",-74.0032025,40.7319649
"16566","339 7TH AVE 11215",-73.9816714,40.6665218
"16567","5616 5TH AVE 11220",-74.014422,40.6415239
"16568","2020 BROADWAY 10023",-73.9817383,40.7763868
"16569","464 W 51ST ST 10019",-73.9910198,40.7650074
"16570","94-01 37 AVENUE 11372",-73.8730239,40.7510559
"16571","1069 1ST AVE 10022",-73.962527,40.7593206
"16572","2270 2ND AVE 10035",-73.9372333,40.7972991
"16573","2592 ATLANTIC AVENUE 11207",-73.8985525,40.6753984
"16574","151 SIGNS ROAD 10314",-74.16907,40.60375
"16575","220 WEST HOUSTON STREET 10014",-74.004578,40.7287153
"16576","25103 NORTHERN BLVD 11362",-73.737121,40.769285
"16577","1 CHASE MANHATTAN PLAZA 10005",-74.0085599,40.7075189
"16578","9462 CORONA AVE 11373",-73.867954,40.741936
"16579","1167 2ND AVE 10065",-73.9634949,40.7622635
"16580","115 ST MARKS PLACE 10009",-73.983579,40.7270733
"16581","2117 CORTELYOU RD 11226",-73.9581491,40.644046
"16582","2912 23RD AVE 11105",-73.9136003,40.7746737
"16583","280 3RD AVE 10010",-73.9839671,40.738135
"16584","884 GERARD AVE 10452",-73.9244275,40.8280057
"16585","3801 29 STREET 11101",-73.9335947,40.754338
"16586","546 FLATBUSH AVENUE 11225",-73.960713,40.6606673
"16587","184-186 MULBERRY ST 10012",-73.9964182,40.7208484
"16588","552 WEST  235 STREET 10463",-73.9096997,40.8854948
"16589","2272 31ST ST 11105",-73.9127516,40.7747767
"16590","145 EAST  125 STREET 10035",-73.9370804,40.8044996
"16591","1840 NEREID AVE 10466",-73.8487587,40.8984725
"16592","139 NEW DORP LANE 10306",-74.1155662,40.5738609
"16593","4012 104 STREET 11368",-73.8616609,40.7494425
"16594","248 WEST   60 STREET 10023",-73.9895391,40.7717677
"16595","14106 NORTHERN BOULEVARD 11354",-73.8255199,40.7643464
"16596","8907 139TH ST 11435",-73.812742,40.702348
"16597","479 RALPH AVE 11233",-73.9219192,40.6729005
"16598","2817 NOSTRAND AVENUE 11229",-73.9447068,40.6154859
"16599","556 COLUMBUS AVENUE 10024",-73.9719684,40.7871628
"16600","3908 BROADWAY 10032",-73.9415609,40.8378701
"16601","15624 NORTHERN BOULEVARD 11354",-73.8088001,40.7633717
"16602","85 ORCHARD STREET 10002",-73.9904772,40.7179481
"16603","4 NEW YORK PLZ 10004",-74.0107237,40.702714
"16604","5702 2 AVENUE 11220",-74.0214397,40.6452721
"16605","96 2 AVENUE 10003",-73.9884429,40.7269975
"16606","10529 METROPOLITAN AVENUE 11375",-73.847275,40.710099
"16607","10123 QUEENS BLVD 11375",-73.8515049,40.7264153
"16608","3725 EAST TREMONT AVENUE 10465",-73.8215566,40.8264695
"16609","1107 MANHATTAN AVE 11222",-73.9554949,40.7363055
"16610","7404 37TH AVE 11372",-73.8916536,40.7488283
"16611","413 EAST   70 STREET 10021",-73.9557735,40.7662195
"16612","218 E 53RD ST 10022",-73.9687044,40.7571805
"16613","21 WAVERLY PL 10003",-73.9945204,40.7304017
"16614","689 BROADWAY 11206",-73.9435079,40.7019063
"16615","20001 32 AVENUE 11361",-73.789289,40.769934
"16616","18 MINETTA LANE 10012",-74.0011895,40.7304676
"16617","700 WEST  180 STREET 10033",-73.9369327,40.8495657
"16618","14004 QUEENS BOULEVARD 11435",-73.8152786,40.703613
"16619","1001 GOETHALS ROAD NORTH 10303",-74.1694887,40.6224374
"16620","247 5 AVENUE 11215",-73.981342,40.6748226
"16621","6360 108 STREET 11375",-73.8501501,40.7332602
"16622","15929 JAMAICA AVE 11432",-73.7994115,40.7039009
"16623","13441 SPRINGFIELD BOULEVARD 11413",-73.753569,40.6789318
"16624","16119 JAMAICA AVENUE 11432",-73.798068,40.704565
"16625","351 EVERGREEN AVE 11221",-73.9227526,40.6937513
"16626","132-10 14th AVENUE 11356",-73.8358674,40.7862848
"16627","6692 FOREST AVENUE 11385",-73.9022403,40.7049841
"16628","1033 6 AVENUE 10018",-73.9859622,40.7528536
"16629","732 MANHATTAN AVE 11222",-73.9519951,40.7263107
"16630","3401 BROADWAY 11106",-73.922725,40.760967
"16631","176 7 AVENUE 10011",-73.9970375,40.7425868
"16632","88 FULTON STREET 10038",-74.0058365,40.7091006
"16633","43 W 39TH ST 10018",-73.9843861,40.7527064
"16634","946 8TH AVE 10019",-73.9831175,40.7658123
"16635","110 LEXINGTON AVENUE 10016",-73.9828799,40.7424564
"16636","15403 CROSS ISLAND PARKWAY 11357",-73.8075825,40.7868513
"16637","797 GRAND STREET 11211",-73.9413757,40.7120976
"16638","1865 BRUCKNER BOULEVARD 10472",-73.8616419,40.82636
"16639","205 ALLEN ST 10002",-73.9890752,40.7227488
"16640","235 BOWERY 10002",-73.9928695,40.7223752
"16641","41 EAST    7 STREET 10003",-73.9885645,40.728356
"16642","1029A AVENUE OF THE AMERICAS 10018",-73.9859157,40.7527917
"16643","25319 UNION TURNPIKE 11004",-73.7171444,40.7443272
"16644","722 BRIGHTON BEACH AVE 11235",-73.9599348,40.5777178
"16645","7517 3RD AVE 11209",-74.0277474,40.6309461
"16646","816 WEST  187 STREET 10033",-73.9375621,40.8551249
"16647","517 2 AVENUE 10016",-73.9785218,40.7415752
"16648","230 WEST   54 STREET 10019",-73.9829075,40.7640045
"16649","228 MANHATTAN AVENUE 11206",-73.9453427,40.7110845
"16650","1328 SHEEPSHEAD BAY ROAD 11235",-73.9554774,40.5876163
"16651","7020 AUSTIN STREET 11375",-73.8463418,40.7204991
"16652","292 EAST  149 STREET 10451",-73.9218941,40.8169857
"16653","9022 161 STREET 11432",-73.799165,40.7047762
"16654","758 ARTHUR KILL ROAD 10312",-74.166282,40.5597809
"16655","63 WEST   35 STREET 10001",-73.9865346,40.7504261
"16656","11 WEST    8 STREET 10011",-73.9971487,40.7328137
"16657","15913 CROSS BAY BOULEVARD 11414",-73.8393381,40.6590487
"16658","236 8 AVENUE 10011",-73.9986178,40.7446006
"16659","190 ALLEN STREET 10002",-73.9885083,40.7220729
"16660","436 W 238TH ST 10463",-73.9046599,40.8870891
"16661","2114 FLATBUSH AVE 11234",-73.9324872,40.6182661
"16662","1448 HYLAN BOULEVARD 10305",-74.086741,40.5930221
"16663","1239 1 AVENUE 10065",-73.9585872,40.7646091
"16664","5717 QUEENS BLVD 11377",-73.9077844,40.742276
"16665","594 LAFAYETTE AVE 11216",-73.9510242,40.6897579
"16666","206 PROSPECT PARK WEST 11215",-73.9804367,40.660694
"16667","311 W 57TH ST 10019",-73.9833088,40.7671917
"16668","12 EAST  125 STREET 10035",-73.9417707,40.8059148
"16669","112 HARRISON PLACE 11237",-73.9287411,40.7066753
"16670","4710 48 AVENUE 11377",-73.9181595,40.7389296
"16671","535 UTICA AVE 11203",-73.9309055,40.6604344
"16672","12 EAST   31 STREET 10016",-73.985222,40.7459723
"16673","8905 165 STREET 11432",-73.796317,40.707723
"16674","1511 COLLEGE POINT BLVD 11356",-73.8456914,40.7837841
"16675","9059 CORONA AVENUE 11373",-73.873849,40.7426109
"16676","211 7 AVENUE 10011",-73.9958136,40.743462
"16677","483 39 STREET 11232",-74.0041277,40.6515682
"16678","404 MALCOLM X BLVD 10037",-73.9427327,40.8109049
"16679","22205 JAMAICA AVENUE 11428",-73.732315,40.720725
"16680","9504 101ST AVE 11416",-73.8457375,40.6843468
"16681","4404 21ST ST 11101",-73.9470496,40.7494087
"16682","22 MOTT ST 10013",-73.9986258,40.714425
"16683","27 SAINT MARKS PL 10003",-73.9883517,40.7291682
"16684","29 WEST   17 STREET 10011",-73.9936703,40.7387566
"16685","916 FULTON STREET 11238",-73.964353,40.6827695
"16686","465 WEST   51 STREET 10019",-73.9907599,40.7653479
"16687","379 DEKALB AVENUE 11205",-73.962706,40.6901764
"16688","145 EAST   48 STREET 10017",-73.9724043,40.7551234
"16689","465 SENECA AVE 11385",-73.9129234,40.7061192
"16690","771 E GUN HILL RD 10467",-73.8625663,40.8761475
"16691","331 LEXINGTON AVE 10016",-73.9772637,40.7493408
"16692","163 GATES AVENUE 11238",-73.961339,40.685176
"16693","884 9TH AVE 10019",-73.9852908,40.768152
"16694","1906 DITMARS BOULEVARD 11105",-73.9178665,40.7809771
"16695","13512 JAMAICA AVE 11418",-73.8172403,40.7022819
"16696","60 WEST  129 STREET 10027",-73.9432915,40.810034
"16697","236 WEST   54 STREET 10019",-73.9831831,40.7640859
"16698","64 CITY ISLAND AVENUE 10464",-73.7833873,40.8395907
"16699","268 BEACH  116 STREET 11694",-73.8376928,40.581304
"16700","2030 THIRD AVE 10029",-73.9422802,40.7952754
"16701","251 WEST   55 STREET 10019",-73.9831454,40.7653006
"16702","125 1ST AVE #127 10003",-73.9857329,40.7274097
"16703","80 WEST   40 STREET 10018",-73.9848473,40.7532771
"16704","2573 FRANCIS LEWIS BOULEVARD 11358",-73.7959107,40.7734748
"16705","186 UNDERHILL AVENUE 11238",-73.9669344,40.6750067
"16706","1529 GATES AVE 11237",-73.9128814,40.6991042
"16707","327 GREENWICH ST 10013",-74.0103883,40.7175895
"16708","2 METROTECH CTR 11201",-73.9857147,40.693364
"16709","324 E 194TH ST 10458",-73.8915843,40.8641531
"16710","40 EMPIRE BOULEVARD 11225",-73.9612325,40.6630468
"16711","830 5 AVENUE 10065",-73.9712717,40.7676538
"16712","17725 ROCKAWAY BOULEVARD 11434",-73.7678487,40.6568354
"16713","2342 ARTHUR AVENUE 10458",-73.8884539,40.8541585
"16714","8253 BROADWAY 11373",-73.8812963,40.7423216
"16715","1177 BEDFORD AVE 11216",-73.9536067,40.683107
"16716","979 8 AVENUE 10019",-73.9826606,40.7670404
"16717","4105 BOSTON ROAD 10466",-73.8276671,40.88635
"16718","1642 3 AVENUE 10128",-73.9515438,40.7826501
"16719","30 BROAD ST 10004",-74.011544,40.706108
"16720","101 FOREST PARK DR 11421",-73.8659678,40.6980396
"16721","4411 QUEENS BLVD 11104",-73.919996,40.7436221
"16722","9541 SUTPHIN BOULEVARD 11435",-73.8055624,40.6974482
"16723","1117 ROGERS AV 11226",-73.9513941,40.642593
"16724","17528 HILLSIDE AVENUE 11432",-73.7894353,40.7120636
"16725","818 FRANKLIN AVE 11225",-73.9585558,40.6700128
"16726","1655 PITKIN AVENUE 11212",-73.9121172,40.6696393
"16727","4024 8TH AVE 11232",-73.9986157,40.6463823
"16728","57 CLINTON ST 10002",-73.9849818,40.7196123
"16729","42 HOYT ST 11201",-73.9860664,40.6893872
"16730","91 GREENPOINT AVENUE 11222",-73.9566163,40.7301748
"16731","686 8 AVENUE 10036",-73.9889144,40.7580412
"16732","164 EAST   87 STREET 10128",-73.9545322,40.7797244
"16733","2140 BROADWAY 10023",-73.9808565,40.7810244
"16734","358 GRAHAM AVENUE 11211",-73.9441706,40.7149867
"16735","199 CHAMBERS ST 10007",-74.0122433,40.7174534
"16736","309 EAST 5 STREET 10003",-73.9883071,40.7267288
"16737","125 WEST   45 STREET 10036",-73.9838306,40.7574442
"16738","80 W FORDHAM RD 10468",-73.9044242,40.8626469
"16739","4187 BROADWAY 10033",-73.9381909,40.8478309
"16740","699 CLASSON AVENUE 11238",-73.9595108,40.6764212
"16741","2812 OCEAN AVE 11229",-73.9505271,40.5928818
"16742","21305 75 AVENUE 11364",-73.7984235,40.727454
"16743","135 WEST   42 STREET 10036",-73.9852848,40.7555892
"16744","1167 BOSTON RD 10456",-73.9034092,40.8288488
"16745","865-869 E 149TH ST 10455",-73.9032904,40.811729
"16746","8205 NORTHERN BOULEVARD 11372",-73.8851268,40.7557824
"16747","4184 WHITE PLAINS ROAD 10466",-73.8573309,40.8929533
"16748","2 TELEPORT DRIVE 10311",-74.179561,40.606198
"16749","1610 NOSTRAND AVE 11226",-73.9493959,40.646751
"16750","17 STANTON ST 10002",-73.9921479,40.7224024
"16751","6514 18 AVENUE 11204",-73.9907846,40.618866
"16752","373 LENOX AVENUE 10027",-73.9438017,40.8101922
"16753","43 WEST   54 STREET 10019",-73.9775297,40.7621597
"16754","790 LYDIG AVE 10462",-73.86417,40.8542764
"16755","1520 SHEEPSHEAD BAY ROAD 11235",-73.9535015,40.587062
"16756","109 EAST   59 STREET 10022",-73.9692965,40.7629516
"16757","1461 AMSTERDAM AVENUE 10027",-73.9533181,40.8169187
"16758","399 PARK AVENUE 10022",-73.9718849,40.7591191
"16759","5902 CATALPA AVENUE 11385",-73.9007417,40.7023023
"16760","1435 BROADWAY 10018",-73.9870291,40.7546795
"16761","4053 99TH ST 11368",-73.865531,40.7480407
"16762","150 WEST   36 STREET 10018",-73.9889763,40.7517636
"16763","10011 37 AVENUE 11368",-73.8667371,40.752854
"16764","4503 47TH AVE 11377",-73.9197085,40.7412294
"16765","9541 ROOSEVELT AVE 11372",-73.8702975,40.7492333
"16766","119 MAC DOUGAL STREET 10012",-74.0004169,40.7302678
"16767","126 1 AVENUE 10009",-73.98526,40.7272178
"16768","13201 14 AVENUE 11356",-73.8362306,40.7868594
"16769","5617 8 AVENUE 11220",-74.0074251,40.6372399
"16770","125 RALPH AVE 11221",-73.9230602,40.6857654
"16771","5607 MARATHON PKWY 11362",-73.7315838,40.7601163
"16772","8901 101ST AVE 11416",-73.851114,40.6830489
"16773","3467 ATLANTIC AVE 11208",-73.8689573,40.6826937
"16774","5600 CLARENDON ROAD 11203",-73.9236332,40.6446379
"16775","4119 30 AVENUE 11103",-73.9133389,40.763393
"16776","4010 GREENPOINT AVENUE 11104",-73.924654,40.7394716
"16777","2521 BROADWAY 11106",-73.9276674,40.7632053
"16778","11040 FLATLANDS AVENUE 11207",-73.8894485,40.6494108
"16779","782 LEXINGTON AVE 10065",-73.9675731,40.7633898
"16780","1537 FOREST AVENUE 10302",-74.139693,40.6243956
"16781","4677 HYLAN BOULEVARD 10312",-74.1624824,40.5291504
"16782","9 HANOVER PL 11201",-73.9822221,40.6889438
"16783","521 WEST ST 10014",-74.0094278,40.7389953
"16784","1416 OGDEN AVE 10452",-73.9235362,40.843
"16785","801 66TH ST 11220",-74.0128325,40.6320534
"16786","14516 JAMAICA AVE 11435",-73.8094418,40.7016886
"16787","753 9TH AVENUE 10019",-73.988901,40.7640735
"16788","4755 47TH ST 11377",-73.9183104,40.7394314
"16789","2 COLUMBUS CIRCLE 10019",-73.9820338,40.7673947
"16790","53 CHRISTOPHER STREET 10014",-74.0021628,40.7338144
"16791","16149 CROSSBAY BLVD 11414",-73.8383132,40.6545261
"16792","2785 3 AVENUE 10455",-73.9198071,40.8151291
"16793","901 BROADWAY 10003",-73.9900141,40.7391747
"16794","261 BEACH  116 STREET 11694",-73.8381552,40.580984
"16795","256 MARCUS GARVEY BLVD 11221",-73.9394499,40.6888274
"16796","1922 FLATBUSH AVENUE 11210",-73.9374842,40.6226141
"16797","2103 AVENUE U 11229",-73.9502176,40.5997132
"16798","932 2 AVENUE 10022",-73.968428,40.754453
"16799","20 PEARL ST 11201",-73.9874974,40.7044291
"16800","157 FRANKLIN STREET 11222",-73.9581263,40.7318023
"16801","7901 NEW UTRECHT AVE 11214",-74.0009022,40.6126413
"16802","1060 MORRIS PARK AVE 10461",-73.8540357,40.8488139
"16803","1888 WESTCHESTER AVE 10472",-73.8617268,40.8325203
"16804","1728 EASTCHESTER ROAD 10461",-73.8443689,40.8471759
"16805","10910 LIBERTY AVENUE 11419",-73.8324571,40.6839898
"16806","140 ST NICHOLAS AVENUE 11237",-73.9176402,40.7048689
"16807","3320 BROADWAY 11106",-73.923274,40.760681
"16808","7708 3 AVENUE 11209",-74.0286797,40.6298566
"16809","6513 FRESH POND ROAD 11385",-73.8984198,40.7093544
"16810","60 WEST   55 STREET 10019",-73.9773402,40.7624832
"16811","900 SAINT NICHOLAS AVE 10032",-73.9411081,40.8310075
"16812","29 BEDFORD STREET 10014",-74.0037923,40.7291902
"16813","28 GREENWICH AVE 10011",-73.9998121,40.7351561
"16814","621 CRESCENT AVE 10458",-73.8875786,40.853893
"16815","4917 CHURCH AVE 11203",-73.930907,40.6518866
"16816","1309 LEXINGTON AVENUE 10128",-73.9545981,40.7804806
"16817","932934 60 STREET 11219",-73.9996434,40.6295045
"16818","420 5TH AVE 10018",-73.9832916,40.750808
"16819","17922 UNION TURNPIKE 11366",-73.7882815,40.7265663
"16820","69 NASSAU STREET 10038",-74.0084438,40.7095099
"16821","15712 NORTHERN BLVD 11354",-73.807949,40.7633975
"16822","295 SMITH STREET 11231",-73.9935336,40.6818521
"16823","483 GRAND ST 11211",-73.9517878,40.7111633
"16824","4723 VERNON BLVD 11101",-73.953122,40.744936
"16825","28 W 20TH ST 10011",-73.9928809,40.7403547
"16826","764 NOSTRAND AVENUE 11216",-73.9505187,40.672432
"16827","668 AMSTERDAM AVENUE 10025",-73.9721594,40.7920758
"16828","1011 FULTON STREET 11238",-73.961445,40.682499
"16829","17 BARROW ST 10014",-74.0025878,40.7324943
"16830","195 GREENPOINT AVE 11222",-73.9518,40.730548
"16831","2072 FLATBUSH AVENUE 11234",-73.9334202,40.6191663
"16832","2706 AVENUE U 11229",-73.9444142,40.5999601
"16833","786 ALLERTON AVE 10467",-73.8640972,40.8652444
"16834","392 E 149TH ST 10455",-73.9181801,40.8160465
"16835","17 WEST   19 STREET 10011",-73.9924795,40.7396687
"16836","250 WEST 27 STREET 10001",-73.9961187,40.7473431
"16837","555 WEST   42 STREET 10036",-73.9977956,40.7608315
"16838","1599 WESTCHESTER AVENUE 10472",-73.87575,40.8294396
"16839","83 MAIDEN LANE 10038",-74.007332,40.7075142
"16840","44 GRAND CENTRAL TERMINAL 10017",-73.9761083,40.7524619
"16841","141 DUANE STREET 10013",-74.0076857,40.7165454
"16842","1207 BROADWAY 11221",-73.926466,40.692309
"16843","1262 CASTLE HILL AVENUE 10462",-73.8511636,40.8337302
"16844","33 W. 8TH ST 10011",-73.9979685,40.7331112
"16845","120 DEKALB AVENUE 11217",-73.9775508,40.6896738
"16846","386 3 AVENUE 10016",-73.9813585,40.741895
"16847","355 GATEWAY DR 11239",-73.871895,40.64973
"16848","578 W 125TH ST 10027",-73.9581655,40.81512
"16849","1015 AVENUE OF THE AMERICAS 10018",-73.98631,40.7522623
"16850","6401 BAY PARKWAY 11204",-73.9806334,40.6141546
"16851","943 1ST AVE 10022",-73.9655091,40.7551102
"16852","985 NOSTRAND AVE 11225",-73.9507943,40.6642593
"16853","3602 31 STREET 11106",-73.9194443,40.7624361
"16854","922 MADISON AVE 10021",-73.9649637,40.7727045
"16855","6630 FRESH POND ROAD 11385",-73.8980559,40.7080438
"16856","599 6TH AVE 10011",-73.9955196,40.7395704
"16857","343 FRANKLIN AVENUE 11238",-73.9568117,40.6876275
"16858","3212 31 STREET 11106",-73.9258312,40.7617397
"16859","808 WEST  181 STREET 10033",-73.9387032,40.8508873
"16860","4 COLEMAN SQ 11414",-73.830695,40.6602124
"16861","6811 4 AVENUE 11220",-74.0230869,40.6348663
"16862","89 BAYARD ST 10013",-73.9991483,40.7157209
"16863","10729 METROPOLITAN AVE 11375",-73.8450965,40.7097624
"16864","10402 JAMAICA AVE 11418",-73.8432166,40.6949607
"16865","135 WESTCHESTER SQUARE 10461",-73.8420053,40.8406328
"16866","210 5TH AVE 10010",-73.9887037,40.743366
"16867","1320 SURF AVENUE 11224",-73.9820285,40.5753606
"16868","4268 KATONAH AVE 10470",-73.8669144,40.8977597
"16869","380 AVENUE P 11204",-73.973525,40.608486
"16870","5801 WOODSIDE AVE 11377",-73.9061092,40.745777
"16871","70 UNIVERSITY PL 10003",-73.9937625,40.7332099
"16872","11233 199 STREET 11412",-73.7562592,40.7016223
"16873","193 BLEECKER ST 10012",-74.0013077,40.7294444
"16874","189 BEACH 116TH ST 11694",-73.837162,40.579587
"16875","1000S EIGHTH AVE 10019",-73.9830144,40.7671243
"16876","24611 JERICHO TURNPIKE 11426",-73.7217271,40.7253812
"16877","9752 CORONA AVE 11368",-73.865547,40.743966
"16878","128 CHARLES ST 10014",-74.0074269,40.7341548
"16879","126 CROSBY STREET 10012",-73.9965755,40.7246035
"16880","2389 ARTHUR AVENUE 10458",-73.8880545,40.8553492
"16881","3706 3 AVENUE 10456",-73.9030054,40.8352964
"16882","32 E 130TH ST 10037",-73.9386163,40.8090198
"16883","74 5 AVENUE 10011",-73.9942471,40.7357314
"16884","9508 JAMAICA AVE 11421",-73.8500014,40.6941235
"16885","220 WEST   44 STREET 10036",-73.9872729,40.757658
"16886","667 9 AVENUE 10036",-73.9908658,40.761204
"16887","1343 E GUN HILL RD 10469",-73.846569,40.870953
"16888","1075 SHEEPSHEAD BAY RD 11229",-73.958157,40.5938019
"16889","3190 30 STREET 11106",-73.9261018,40.762659
"16890","921 BROADWAY 11206",-73.9360615,40.6976626
"16891","12021 JAMAICA AVENUE 11418",-73.8289644,40.7004115
"16892","308 EAST   78 STREET 10075",-73.9550639,40.772189
"16893","160 FREEDOM PL 10069",-73.9881361,40.7777831
"16894","1130 ZEREGA AVENUE 10462",-73.8444647,40.8315701
"16895","1300 E 222ND ST 10469",-73.8430889,40.878783
"16896","715 NOSTRAND AVE 11216",-73.9502091,40.6728416
"16897","0 FLATIRON PUBLIC PLAZA S. 10010",-73.9892828,40.7415955
"16898","881 7TH AVE 10019",-73.979897,40.764938
"16899","4508 VERNON BOULEVARD 11101",-73.9524593,40.7484096
"16900","77B HOYT ST 11201",-73.9867491,40.6881484
"16901","109 BELMONT AVE 11212",-73.9061826,40.6692094
"16902","450 WEST   33 STREET 10001",-73.9994561,40.7530688
"16903","3446 BROADWAY 10031",-73.9523102,40.823386
"16904","8145 LEFFERTS BOULEVARD 11415",-73.830506,40.708311
"16905","2341 RICHMOND AVENUE 10314",-74.1645272,40.5908495
"16906","4705 METROPOLITAN AAVENUE 11385",-73.9200589,40.7141795
"16907","301 KEAP ST 11211",-73.9555303,40.7078863
"16908","875 GARRISON AVENUE 10474",-73.8924894,40.8169573
"16909","2370 GRAND CONCOURSE ROAD 10458",-73.8986653,40.8592248
"16910","155 W 51ST ST 10019",-73.9816913,40.7616584
"16911","120 SAINT MARKS PL 10009",-73.9840189,40.7268245
"16912","4320 18TH AVE 11218",-73.9766104,40.631203
"16913","325 E 149TH ST 10451",-73.920562,40.8170796
"16914","2 WEST MOUNT EDEN AVENUE 10452",-73.9150612,40.8444725
"16915","413 MYRTLE AVE 11205",-73.969277,40.6932939
"16916","805 COLUMBUS AVENUE 10025",-73.9656124,40.7949704
"16917","15039 14TH AVE 11357",-73.812414,40.789435
"16918","2102 BARTOW AVE 10475",-73.826097,40.8687177
"16919","376 MARCUS GARVEY BLVD 11221",-73.9384716,40.684286
"16920","1944 STEINWAY ST 11105",-73.9008468,40.7774694
"16921","542 E 14TH ST 10009",-73.9783992,40.7293478
"16922","1377 FLATBUSH AVE 11210",-73.9522514,40.6374631
"16923","324 LAFAYETTE ST 10012",-73.9952233,40.725607
"16924","5825 LITTLE NECK PKWY 11362",-73.722511,40.7614159
"16925","736 FRANKLIN AVENUE 11238",-73.9572251,40.6734764
"16926","1316 AVENUE J 11230",-73.9626809,40.6249173
"16927","124 W 238TH ST 10463",-73.8978475,40.8835412
"16928","811 9 AVENUE 10019",-73.9874722,40.765851
"16929","6016 FRESH POND ROAD 11378",-73.901995,40.716485
"16930","249 WEST   45 STREET 10036",-73.9874373,40.7590146
"16931","25903 HILLSIDE AVENUE 11004",-73.7096785,40.7370456
"16932","4005 BELL BOULEVARD 11361",-73.770895,40.7640676
"16933","58 JFK INTL AIRPORT 11422",-73.7781391,40.6413111
"16934","22318 SOUTH CONDUIT AVENUE 11413",-73.7541347,40.665348
"16935","141 MONTAGUE ST 11201",-73.9936671,40.6947989
"16936","300 WEST  231 STREET 10463",-73.9088073,40.8808539
"16937","34 W 183RD ST 10453",-73.9052334,40.8587146
"16938","448450 EAST  149 STREET 10455",-73.9086275,40.8131495
"16939","696 AVENUE OF THE AMERICAS 10010",-73.9929719,40.7422884
"16940","5-7 E 17TH ST 10003",-73.9912949,40.737895
"16941","6826 FOREST AVENUE 11385",-73.9014244,40.7028719
"16942","98 N 6TH ST 11249",-73.9605785,40.7185506
"16943","20 ROCKEFELLER PLAZA 10020",-73.980064,40.7585591
